ingresos_mensuales,minutos_mensuales,cargo_recurrente,llamadas_asistidas_director,minutos_excedentes,llamadas_roaming,cambio_perc_minutos,cambio_perc_ingresos,llamadas_caidas,llamadas_bloqueadas,llamadas_no_contestadas,llamadas_atencion_cliente,llamadas_tripartitas,llamadas_recibidas,llamadas_salientes,llamadas_entrantes,llamadas_pico_ent_sal,llamadas_no_pico_ent_sal,llamadas_caidas_bloqueadas,llamadas_desviadas,llamadas_en_espera,meses_en_servicio,suscripciones_unicas,suscripciones_activas,equipos_totales,modelos_equipos,dias_equipo_actual,edad_hogar_1,edad_hogar_2,llamadas_retencion,ofertas_retencion_aceptadas,referidos_realizados,grupo_ingresos,ajustes_calificacion_credito,ingreso_diario,ratio_uso,costo_por_minuto,ocupacion,calificacion_crediticia,estado_civil,area_servicio,churn_bin
65.42,478,50.0,3.46,28,0,199.0,22.8,11.7,0.7000000000000001,26.7,0,0.30000000000000004,72.6,27.0,0.30000000000000004,136.7,71.3,12.3,0.0,2.3,20,1,1,2,2.0,458,30.0,0.0,0,0,0,6,0,2.1806666666666668,0.05533596837944664,0.13686192468619246,Other,6-Verylow,No,PHIJEN215,0
29.77,162,30.0,0.0,0,0,-2.0,-1.8,2.0,0.7000000000000001,7.0,1,0.0,0.0,0.7000000000000001,0.0,13.0,8.7,2.7,0.0,0.0,20,2,1,1,1.0,593,0.0,0.0,0,0,0,7,0,0.9923333333333333,0.0,0.18376543209876542,Other,1-Highest,No,PHXPHX602,0
42.62,202,30.0,2.9699999999999998,26,0,55.0,6.9,0.30000000000000004,2.3,6.0,0,0.0,20.8,4.3,0.0,38.0,9.7,2.7,0.0,0.0,26,1,1,1,1.0,762,50.0,0.0,0,0,0,5,0,1.4206666666666665,0.11403508771929824,0.21099009900990098,Other,3-Good,No,FLNCLR813,0
75.53,351,69.0,1.98,26,0,0.0,-2.7,2.3,22.3,24.0,2,0.0,65.2,23.0,19.3,96.7,41.0,25.0,0.0,0.0,20,2,2,5,3.0,118,0.0,0.0,0,0,0,0,0,2.5176666666666665,0.06896551724137931,0.2151851851851852,Other,5-Low,,CHILAG708,0
33.94,293,30.0,0.0,11,0,43.0,5.9,2.7,2.0,18.3,2,0.0,32.2,10.0,2.7,45.0,16.0,4.7,0.0,0.0,24,2,2,1,1.0,701,48.0,48.0,0,0,0,7,0,1.1313333333333333,0.03618421052631579,0.11583617747440272,Professional,2-High,Yes,MIAMIA305,0
36.87,139,45.0,0.0,0,2,-10.0,-1.9,0.7000000000000001,1.7000000000000002,9.0,0,0.0,2.6,7.7,1.0,23.7,12.0,2.3,0.0,0.0,22,1,1,1,1.0,655,66.0,70.0,0,0,0,6,0,1.2289999999999999,0.0,0.26525179856115105,Other,2-High,Yes,FLNCOC407,0
166.61,2590,85.0,0.25,368,0,-17.0,16.1,15.0,13.3,174.0,6,0.30000000000000004,417.1,70.3,14.3,446.7,451.0,28.3,0.0,33.7,22,1,1,5,4.0,298,0.0,0.0,1,0,0,0,0,5.553666666666667,0.12440838404327248,0.06432818532818534,Other,5-Low,,OHIAKR330,0
54.41,307,42.0,0.0,38,0,-44.0,2.2,3.0,6.7,19.7,0,0.0,130.2,9.7,8.3,80.3,50.3,9.7,0.0,0.7000000000000001,20,2,2,1,1.0,593,42.0,0.0,0,0,0,6,0,1.8136666666666665,0.11014492753623188,0.1772312703583062,Professional,3-Good,,DALFTW817,1
13.8,23,10.0,0.0,9,1,-1.0,-0.4,1.3,0.0,1.3,0,0.0,8.6,0.0,0.0,12.3,1.3,1.3,0.0,0.0,20,1,1,1,1.0,593,,,0,0,0,0,0,0.46,0.28125,0.6,Other,6-Verylow,,APCWAS202,0
32.74,259,32.0,0.25,0,0,26.0,-0.2,4.3,0.0,24.7,0,0.0,21.8,17.7,0.0,71.0,34.3,4.3,0.0,0.0,26,2,2,1,1.0,762,50.0,38.0,0,0,0,7,0,1.0913333333333335,0.0,0.12640926640926642,Clerical,2-High,Yes,LAXDOW562,0
70.9,666,32.0,1.73,122,0,121.0,25.3,5.3,0.0,31.3,0,0.0,246.7,22.3,1.0,168.3,50.0,5.3,0.0,1.0,26,2,2,3,3.0,377,36.0,32.0,0,0,0,7,0,2.3633333333333337,0.1548223350253807,0.10645645645645646,Professional,1-Highest,Yes,NEVENC760,1
273.97,1422,70.0,0.25,168,147,182.0,-22.1,14.3,3.0,44.3,2,2.0,327.1,54.3,44.0,170.3,95.0,17.3,0.0,1.0,20,2,2,4,4.0,74,56.0,0.0,0,0,0,3,0,9.132333333333333,0.10566037735849057,0.19266526019690577,Other,3-Good,No,NNYBUF716,0
80.19,744,85.0,5.2,0,0,-86.0,-3.2,21.3,16.7,70.0,2,0.0,1.4,13.7,0.0,125.0,24.0,38.0,0.0,0.0,24,1,1,1,1.0,701,0.0,0.0,0,0,0,0,0,2.673,0.0,0.10778225806451612,Other,5-Low,,FLNCLR813,1
49.58,69,48.0,0.74,0,0,-69.0,0.4,1.3,0.0,2.7,0,0.0,22.7,0.30000000000000004,0.0,6.0,12.3,1.3,0.0,0.0,20,1,1,2,2.0,203,0.0,0.0,0,0,0,0,0,1.6526666666666665,0.0,0.7185507246376811,Other,4-Medium,,NNYBUF716,1
53.96,618,60.0,2.7199999999999998,0,0,38.0,0.0,67.7,11.0,74.0,3,0.0,82.8,46.3,8.3,119.0,89.7,78.7,0.0,0.0,22,1,1,3,2.0,302,26.0,0.0,0,0,0,6,0,1.7986666666666666,0.0,0.08731391585760517,Other,2-High,No,LAXDOW562,1
65.61,578,70.0,0.25,14,0,115.0,4.1,6.3,0.7000000000000001,41.3,2,0.30000000000000004,37.6,25.3,16.7,76.3,27.3,7.0,0.0,0.0,22,2,2,2,1.0,334,0.0,0.0,0,0,0,0,0,2.187,0.02364864864864865,0.11351211072664359,Other,3-Good,,SANSAN210,1
38.1,40,34.0,0.0,0,0,-40.0,-94.3,0.7000000000000001,0.0,6.3,1,0.0,6.8,11.3,0.0,11.0,10.7,0.7000000000000001,0.0,0.0,24,1,1,1,1.0,701,48.0,0.0,0,0,0,5,0,1.27,0.0,0.9525,Other,4-Medium,No,PHXPHX602,0
105.86,1681,110.0,2.9699999999999998,0,0,170.0,2.1,10.0,61.0,23.7,8,5.3,274.9,109.7,37.7,207.3,156.3,71.0,0.0,6.0,20,2,1,4,3.0,26,0.0,0.0,0,0,0,9,0,3.5286666666666666,0.0,0.06297441998810233,Other,5-Low,,NCRPOR757,0
39.48,108,30.0,0.74,0,0,38.0,25.5,0.7000000000000001,0.0,2.0,0,0.0,0.5,0.0,0.0,14.3,5.7,0.7000000000000001,0.0,0.0,26,1,1,2,2.0,6,0.0,0.0,0,0,0,0,0,1.3159999999999998,0.0,0.3655555555555555,Other,1-Highest,,CHIRCK815,0
30.0,0,30.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.7000000000000001,0.0,0.0,0.7000000000000001,0.0,0.0,0.0,26,1,1,1,1.0,762,30.0,24.0,0,0,0,7,0,1.0,0.0,0.0,Other,2-High,,HOUHOU281,1
33.55,299,30.0,0.25,9,0,-7.0,-2.4,6.3,6.0,75.3,0,0.0,59.3,2.3,5.3,68.0,87.3,12.3,0.0,1.0,24,3,2,3,3.0,56,0.0,0.0,0,0,0,0,0,1.1183333333333332,0.02922077922077922,0.11220735785953176,Other,3-Good,,HOUHOU281,0
35.21,150,34.0,0.5,0,0,-37.0,0.30000000000000004,3.0,0.0,5.3,0,0.0,13.7,13.7,2.3,44.3,18.3,3.0,0.0,0.0,22,2,2,1,1.0,655,48.0,40.0,0,0,0,5,0,1.1736666666666666,0.0,0.23473333333333335,Self,2-High,Yes,LAXIRV949,0
39.43,231,30.0,0.0,1,0,17.0,-7.9,4.3,7.0,11.0,0,0.0,31.9,9.3,4.3,51.3,38.7,11.3,0.0,0.7000000000000001,22,3,3,2,2.0,110,52.0,46.0,0,0,0,9,0,1.3143333333333334,0.004310344827586207,0.1706926406926407,Other,2-High,No,MIAWPB561,1
44.62,404,50.0,1.73,0,0,-79.0,-2.7,2.0,3.7,42.7,0,0.0,48.1,30.3,3.3,109.3,110.0,5.7,0.0,0.30000000000000004,22,3,3,1,1.0,655,32.0,26.0,0,0,0,7,0,1.4873333333333332,0.0,0.11044554455445543,Other,3-Good,,FLNJAC904,0
30.51,32,30.0,0.25,0,0,-4.0,0.5,0.0,1.0,5.3,0,0.0,4.0,0.0,0.30000000000000004,6.7,7.3,1.0,0.0,0.0,20,1,1,3,3.0,259,0.0,0.0,0,0,0,0,0,1.0170000000000001,0.0,0.9534375,Other,7-Lowest,,HWIHON808,0
71.47,276,30.0,1.98,112,0,-26.0,-6.6,2.0,0.0,12.0,0,0.0,57.9,12.0,0.30000000000000004,62.3,21.3,2.0,0.0,1.3,20,1,1,1,1.0,593,40.0,36.0,0,0,0,9,0,2.3823333333333334,0.28865979381443296,0.2589492753623188,Other,2-High,Yes,LAXLAG949,0
13.91,18,10.0,0.0,14,0,-18.0,-3.9,0.0,0.0,0.0,0,0.0,2.5,1.3,1.7000000000000002,5.0,0.0,0.0,0.0,0.0,26,3,3,3,1.0,759,,,0,0,0,0,0,0.46366666666666667,0.4375,0.7727777777777778,Other,6-Verylow,,APCFCH703,1
17.14,1,17.0,0.0,0,0,-1.0,-0.2,0.0,0.0,0.0,0,0.0,0.2,0.0,0.0,1.0,0.30000000000000004,0.0,0.0,0.0,20,1,1,1,1.0,593,42.0,42.0,0,0,0,5,0,0.5713333333333334,0.0,17.14,Other,3-Good,,MIAFTM941,1
30.03,36,30.0,0.0,0,0,-2.0,0.1,0.7000000000000001,0.0,1.7000000000000002,0,0.0,0.0,3.0,0.0,9.7,1.0,0.7000000000000001,0.0,0.0,22,1,1,2,2.0,426,52.0,0.0,0,0,0,7,0,1.0010000000000001,0.0,0.8341666666666667,Professional,2-High,No,DETPON248,0
43.27,140,42.0,0.5,0,0,-104.0,-0.8,0.7000000000000001,7.7,3.3,0,0.0,35.1,7.7,2.0,17.3,17.3,8.3,0.0,0.0,20,2,2,1,1.0,593,0.0,0.0,0,0,0,0,0,1.4423333333333335,0.0,0.3090714285714286,Other,3-Good,,OHICOL614,1
41.04,240,30.0,0.25,32,0,-22.0,-7.1,6.7,1.3,12.3,0,0.0,31.0,7.3,1.3,71.3,4.3,8.0,0.0,0.0,24,2,2,1,1.0,701,42.0,0.0,0,0,0,9,0,1.3679999999999999,0.11764705882352941,0.17099999999999999,Other,2-High,Yes,HARNOR203,1
55.49,472,72.0,2.23,0,1,-32.0,-3.5,16.0,0.0,29.7,0,0.0,63.5,14.3,1.0,99.3,74.0,16.0,0.0,0.7000000000000001,24,1,1,1,1.0,701,30.0,34.0,0,0,0,6,0,1.8496666666666668,0.0,0.1175635593220339,Other,4-Medium,,SFRSAC916,0
190.3,1029,75.0,1.98,58,21,354.0,-97.6,5.3,0.7000000000000001,38.3,0,0.0,230.6,32.0,17.0,173.3,140.0,6.0,0.0,7.3,26,1,1,2,2.0,329,44.0,30.0,0,0,0,6,0,6.343333333333334,0.05335786568537258,0.1849368318756074,Other,3-Good,No,LAXIRV949,0
51.49,223,60.0,0.25,0,0,29.0,-1.5,7.7,1.3,15.3,4,0.0,20.9,47.3,10.3,129.3,32.3,9.0,0.0,0.7000000000000001,24,6,3,1,1.0,700,42.0,42.0,0,0,0,7,0,1.7163333333333335,0.0,0.2308968609865471,Professional,3-Good,Yes,SEABLV425,1
134.53,1425,145.0,8.41,0,0,-485.0,-4.6,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,3,3,2,2.0,244,,,0,0,0,0,0,4.484333333333334,0.0,0.09440701754385965,Other,3-Good,,KCYKCM816,0
51.49,185,7.0,0.0,32,0,-185.0,98.5,3.0,0.0,11.7,1,0.0,35.5,9.3,0.0,32.0,16.7,3.0,0.0,0.30000000000000004,24,1,1,2,1.0,338,0.0,0.0,0,0,0,0,0,1.7163333333333335,0.14746543778801843,0.27832432432432436,Other,5-Low,,NEVLVS702,0
30.41,70,30.0,0.25,0,0,-66.0,-0.4,1.7000000000000002,0.0,3.0,0,0.0,9.8,2.3,0.7000000000000001,24.7,9.0,1.7000000000000002,0.0,0.0,24,2,1,1,1.0,700,24.0,0.0,0,0,0,6,0,1.0136666666666667,0.0,0.43442857142857144,Other,3-Good,No,LAXBEV310,1
49.99,648,60.0,0.0,0,0,-408.0,0.0,7.3,4.3,35.3,0,0.0,266.3,12.3,27.0,48.0,57.0,11.7,0.0,0.30000000000000004,24,4,2,2,2.0,482,46.0,0.0,0,0,0,6,0,1.6663333333333334,0.0,0.07714506172839507,Professional,2-High,No,OHIDAY937,1
80.76,1762,75.0,3.22,2,0,352.0,-4.8,9.3,1.7000000000000002,36.0,6,0.0,609.9,49.3,18.0,192.0,71.3,11.0,0.0,3.7,26,1,1,2,2.0,253,28.0,30.0,0,0,0,3,0,2.692,0.0011337868480725624,0.04583427922814983,Other,5-Low,Yes,DALDAL214,0
74.99,1078,75.0,0.0,0,0,98.0,0.0,6.3,12.7,105.7,0,1.3,226.0,20.0,25.0,342.0,132.3,19.0,0.0,9.3,26,1,1,3,3.0,133,0.0,0.0,0,0,0,0,0,2.4996666666666667,0.0,0.06956400742115028,Other,7-Lowest,,MIANDA305,0
29.14,120,18.0,0.0,0,0,-85.0,-22.5,2.7,0.0,0.7000000000000001,1,0.0,4.5,4.7,0.0,4.3,15.0,2.7,0.0,0.7000000000000001,19,1,1,2,2.0,130,34.0,0.0,0,0,0,8,0,0.9713333333333334,0.0,0.24283333333333335,Other,3-Good,No,BOSFRA508,0
30.0,66,30.0,0.0,0,0,-38.0,0.0,0.7000000000000001,0.0,8.0,0,0.0,9.2,8.3,0.0,16.7,17.3,0.7000000000000001,0.0,0.0,22,1,1,1,1.0,654,44.0,28.0,0,0,0,7,0,1.0,0.0,0.45454545454545453,Other,2-High,No,NNYALB518,0
45.04,176,41.0,0.25,30,0,64.0,-9.1,2.0,0.30000000000000004,15.0,2,0.30000000000000004,37.5,8.3,1.3,30.7,29.0,2.7,0.0,0.30000000000000004,19,1,1,1,1.0,592,,,0,0,0,0,0,1.5013333333333334,0.14563106796116504,0.2559090909090909,Other,3-Good,,LAXRIV909,0
30.12,27,30.0,0.0,0,0,,,0.30000000000000004,1.3,1.3,0,0.0,1.4,2.7,0.0,9.7,2.0,1.7000000000000002,0.0,0.0,22,2,1,1,1.0,654,68.0,0.0,1,0,0,3,0,1.004,0.0,1.1155555555555556,Professional,1-Highest,No,DALFTW817,0
55.37,698,60.0,1.49,0,0,42.0,-2.1,5.7,13.0,29.7,0,0.30000000000000004,101.8,33.0,1.3,137.0,125.7,18.7,0.0,5.0,19,1,1,2,2.0,408,28.0,0.0,0,0,0,1,0,1.8456666666666666,0.0,0.07932664756446992,Student,3-Good,No,OHICLE216,0
87.46,580,50.0,0.66,123,0,,,5.0,0.0,23.3,1,0.0,35.9,7.7,0.7000000000000001,26.7,38.7,5.0,0.0,1.7000000000000002,23,1,1,1,1.0,700,28.0,26.0,1,0,0,5,0,2.9153333333333333,0.17496443812233287,0.15079310344827584,Professional,2-High,Yes,SLCSLC801,0
60.2,436,22.0,7.42,82,0,-14.0,-29.1,9.3,0.7000000000000001,20.0,2,0.0,30.5,10.7,1.0,94.3,47.0,10.0,0.0,0.0,19,1,1,1,1.0,592,0.0,0.0,1,0,0,0,0,2.006666666666667,0.1583011583011583,0.13807339449541284,Other,4-Medium,,NYCNEW201,1
42.59,31,42.0,0.0,0,0,-18.0,-0.1,0.7000000000000001,0.0,1.0,0,0.0,0.6000000000000001,1.3,0.0,9.3,2.0,0.7000000000000001,0.0,0.0,26,2,2,1,1.0,761,42.0,40.0,0,0,0,7,0,1.4196666666666669,0.0,1.3738709677419356,Professional,2-High,Yes,NNYBUF716,0
92.03,427,70.0,0.74,88,0,-87.0,-22.8,3.0,2.3,20.0,1,0.0,124.7,17.3,20.7,142.0,31.0,5.3,0.0,2.0,24,2,2,1,1.0,700,44.0,0.0,0,0,0,5,0,3.0676666666666668,0.170873786407767,0.21552693208430915,Professional,2-High,No,HOUHOU281,0
37.38,292,30.0,0.0,18,0,110.0,17.1,4.3,0.7000000000000001,28.0,0,1.0,60.4,43.3,1.7000000000000002,104.3,26.3,5.0,0.0,0.30000000000000004,22,1,1,2,2.0,634,46.0,52.0,0,0,0,6,1,1.246,0.05806451612903226,0.128013698630137,Other,3-Good,Yes,PHIMER609,1
42.41,308,52.0,0.0,0,0,30.0,-2.4,1.0,0.0,27.7,3,0.30000000000000004,110.1,44.7,17.0,70.7,64.0,1.0,0.0,1.0,22,2,1,4,4.0,502,0.0,0.0,0,0,1,0,0,1.4136666666666666,0.0,0.13769480519480518,Other,1-Highest,,NYCQUE917,0
56.24,28,50.0,0.0,0,0,-28.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.30000000000000004,0.0,9.0,3.3,0.0,0.0,0.0,26,2,2,1,1.0,761,46.0,0.0,0,0,0,3,0,1.8746666666666667,0.0,2.0085714285714285,Other,2-High,No,HOUGLV409,0
103.85,1006,50.0,1.98,73,1,-412.0,-45.7,19.3,18.3,55.3,1,0.0,225.8,136.3,60.0,237.7,201.3,38.7,0.0,1.0,19,1,1,13,8.0,52,32.0,32.0,0,0,0,3,0,3.4616666666666664,0.06765523632993513,0.10323061630218687,Other,4-Medium,,MIAMIA305,0
57.77,726,50.0,0.0,5,2,-249.0,3.6,6.3,30.7,40.3,0,0.7000000000000001,40.7,16.7,0.7000000000000001,113.0,86.3,37.0,0.0,2.7,26,1,1,3,3.0,41,56.0,56.0,0,0,0,8,0,1.9256666666666669,0.006839945280437756,0.07957300275482095,Professional,2-High,Yes,OHILRN440,0
426.7,3617,138.0,3.22,1023,0,-294.0,-240.0,19.7,9.7,95.7,2,0.0,584.2,70.0,4.7,276.3,182.7,29.3,0.0,15.7,24,4,2,3,3.0,269,32.0,28.0,0,0,0,8,0,14.223333333333333,0.2204741379310345,0.1179706939452585,Other,1-Highest,Yes,INDIND317,0
48.85,726,57.0,0.0,3,0,-112.0,-9.2,6.7,0.7000000000000001,48.0,0,1.0,56.2,9.7,0.30000000000000004,100.7,80.3,7.3,0.0,2.3,19,1,1,1,1.0,592,0.0,0.0,0,0,0,0,0,1.6283333333333334,0.00411522633744856,0.06728650137741048,Other,2-High,,NEVLVS702,0
52.91,486,50.0,1.24,12,0,-424.0,-19.7,4.7,0.0,28.3,3,0.0,129.9,28.3,6.0,110.3,70.3,5.3,0.0,0.7000000000000001,26,1,1,4,4.0,564,26.0,48.0,0,0,0,7,0,1.7636666666666665,0.024096385542168676,0.10886831275720164,Other,5-Low,Yes,SEAVAN360,1
68.46,454,65.0,2.7199999999999998,8,0,-172.0,-12.5,5.3,0.30000000000000004,38.7,2,0.0,108.3,25.3,4.0,159.0,62.7,5.7,0.0,0.7000000000000001,22,1,1,2,2.0,108,0.0,0.0,0,0,0,7,0,2.2819999999999996,0.017316017316017316,0.1507929515418502,Other,5-Low,No,LAXLAX213,0
55.99,186,50.0,0.99,0,5,-5.0,-6.0,2.3,1.0,7.0,0,0.0,31.2,15.0,0.7000000000000001,62.0,28.3,3.3,0.0,0.7000000000000001,22,1,1,1,1.0,654,44.0,44.0,0,0,0,9,0,1.8663333333333334,0.0,0.3010215053763441,Professional,2-High,,NMXAMA806,1
17.39,8,17.0,0.25,0,0,3.0,-0.4,0.0,0.0,0.30000000000000004,0,0.0,0.5,0.0,0.0,2.0,1.0,0.0,0.0,0.0,19,3,2,1,1.0,592,46.0,0.0,0,0,0,9,0,0.5796666666666667,0.0,2.17375,Professional,3-Good,No,LAXIRV949,1
47.38,306,52.0,0.74,0,0,-102.0,-48.7,7.0,0.0,0.30000000000000004,1,0.0,45.0,21.3,4.3,98.0,82.0,7.0,0.0,0.30000000000000004,22,2,2,5,3.0,243,42.0,0.0,0,0,0,6,0,1.5793333333333335,0.0,0.15483660130718954,Other,5-Low,No,NYCSUF516,0
108.25,766,50.0,0.5,186,0,48.0,17.1,10.3,2.0,107.3,9,0.7000000000000001,119.6,134.0,24.0,221.3,143.7,12.3,0.0,3.7,19,1,1,3,3.0,236,0.0,0.0,0,0,0,0,0,3.6083333333333334,0.1953781512605042,0.14131853785900783,Other,2-High,,PHIDOV302,0
122.37,2440,85.0,0.25,260,0,584.0,36.0,13.7,0.30000000000000004,70.3,1,0.30000000000000004,1109.3,95.7,66.3,298.0,268.3,14.0,0.0,21.3,24,1,1,2,2.0,227,40.0,0.0,0,0,0,8,0,4.079,0.0962962962962963,0.0501516393442623,Other,2-High,,SFRSAC916,0
33.05,72,30.0,0.0,9,0,-17.0,-3.1,1.3,1.7000000000000002,7.3,0,0.0,10.5,2.3,0.0,13.7,13.7,3.0,0.0,0.0,22,1,1,1,1.0,654,28.0,0.0,0,0,0,5,0,1.1016666666666666,0.1111111111111111,0.45902777777777776,Other,2-High,,CHIRCK815,1
64.51,1321,55.0,1.73,23,0,294.0,3.3,22.3,0.30000000000000004,75.0,3,0.7000000000000001,442.0,19.0,1.7000000000000002,187.7,294.0,22.7,0.0,15.0,19,2,1,4,3.0,243,56.0,56.0,0,0,0,4,0,2.1503333333333337,0.01711309523809524,0.04883421650264951,Other,2-High,No,NEVLVS702,1
27.0,75,30.0,0.0,0,0,19.0,0.0,0.0,1.0,3.3,1,0.0,2.1,1.7000000000000002,0.0,14.3,5.3,1.0,0.0,0.0,26,1,1,1,1.0,761,70.0,74.0,0,0,0,3,0,0.9,0.0,0.36,Retired,3-Good,Yes,MINSTP612,0
102.77,1054,75.0,2.48,74,0,64.0,4.6,13.7,0.30000000000000004,45.0,4,0.30000000000000004,455.6,59.3,122.7,377.0,93.0,14.0,0.0,8.0,26,2,2,4,3.0,16,0.0,0.0,0,0,0,0,0,3.4256666666666664,0.06560283687943262,0.09750474383301708,Other,2-High,,PHITRT609,1
35.73,96,35.0,0.0,0,1,-25.0,1.8,1.7000000000000002,0.7000000000000001,7.3,0,0.0,14.4,11.7,4.3,20.3,26.0,2.3,0.0,0.0,26,1,1,1,1.0,761,26.0,0.0,0,0,0,5,0,1.1909999999999998,0.0,0.37218749999999995,Other,3-Good,No,APCBAL410,0
40.92,275,36.0,0.99,9,0,5.0,-0.9,0.7000000000000001,6.0,28.7,3,0.0,73.6,39.3,15.3,89.0,102.3,6.7,0.0,1.3,24,1,1,1,1.0,700,0.0,0.0,0,0,0,0,0,1.364,0.03169014084507042,0.14880000000000002,Other,2-High,,STLSTL314,0
17.53,8,17.0,0.0,1,0,-6.0,-0.5,0.0,0.0,2.7,0,0.0,0.1,0.0,0.0,3.7,0.7000000000000001,0.0,0.0,0.0,22,1,1,1,1.0,654,54.0,52.0,0,0,0,9,0,0.5843333333333334,0.1111111111111111,2.19125,Other,2-High,No,ATLMEM901,0
80.77,1197,95.0,0.0,4,0,142.0,-0.5,3.7,3.7,50.7,0,0.0,415.0,5.7,6.7,220.7,136.7,7.3,0.0,9.0,24,4,2,2,2.0,157,28.0,0.0,0,0,1,4,2,2.692333333333333,0.0033305578684429643,0.06747702589807852,Other,5-Low,No,OKCOKC405,0
55.72,366,29.0,2.48,59,0,-99.0,8.1,12.7,0.7000000000000001,22.0,0,1.3,1.3,28.3,0.0,58.3,35.0,13.3,0.0,0.0,19,1,1,3,1.0,479,46.0,0.0,0,0,0,9,0,1.8573333333333333,0.1388235294117647,0.15224043715846994,Other,2-High,Yes,HARHAR860,0
33.23,140,32.0,0.74,0,0,-36.0,-0.7000000000000001,1.7000000000000002,0.0,6.0,0,0.0,19.4,15.7,7.3,63.3,20.0,1.7000000000000002,0.0,0.0,26,2,2,1,1.0,761,52.0,0.0,0,0,0,5,0,1.1076666666666666,0.0,0.23735714285714282,Retired,3-Good,Yes,LAXPAS626,0
34.99,59,35.0,0.0,0,0,-38.0,0.0,1.0,0.0,6.0,0,0.0,7.1,6.0,0.0,50.0,1.0,1.0,0.0,0.0,26,1,1,1,1.0,761,38.0,36.0,0,0,0,8,0,1.1663333333333334,0.0,0.5930508474576272,Professional,2-High,Yes,DETANN734,1
65.2,964,60.0,1.49,44,0,390.0,9.8,16.3,0.7000000000000001,24.7,1,0.0,87.5,105.0,5.0,147.3,168.7,17.0,0.0,2.7,19,1,1,2,1.0,591,42.0,42.0,0,0,0,7,0,2.1733333333333333,0.04365079365079365,0.06763485477178424,Other,2-High,,LAXCDG310,0
33.08,221,32.0,0.0,2,0,18.0,1.8,14.3,4.0,10.7,1,0.0,40.1,26.0,0.7000000000000001,66.7,19.0,18.3,0.0,0.0,24,3,2,1,1.0,700,36.0,0.0,0,0,0,4,0,1.1026666666666667,0.008968609865470852,0.14968325791855203,Other,1-Highest,Yes,DALDAL214,0
53.06,860,45.0,0.0,41,0,368.0,25.5,8.0,0.0,32.0,1,1.0,359.3,44.7,24.0,93.0,234.3,8.0,0.0,0.7000000000000001,22,2,2,3,3.0,72,38.0,40.0,0,0,0,5,0,1.7686666666666668,0.04550499445061043,0.06169767441860465,Crafts,2-High,Yes,NNYBUF716,0
30.26,58,30.0,0.0,0,0,-46.0,-0.30000000000000004,0.7000000000000001,0.7000000000000001,29.0,0,0.0,5.4,7.3,1.7000000000000002,30.0,9.7,1.3,0.0,0.0,19,2,2,1,1.0,592,36.0,38.0,0,0,0,6,0,1.0086666666666668,0.0,0.5217241379310346,Professional,3-Good,Yes,STLSTL314,1
84.99,160,95.0,0.0,0,0,-19.0,0.0,2.3,0.30000000000000004,2.3,0,0.30000000000000004,28.2,15.7,10.0,58.3,7.0,2.7,0.0,0.0,24,2,2,1,1.0,700,34.0,36.0,0,0,0,9,0,2.8329999999999997,0.0,0.5311874999999999,Other,2-High,Yes,DETROS810,0
16.99,0,17.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,10,9,1,1.0,700,,,0,0,0,0,0,0.5663333333333332,0.0,0.0,Other,6-Verylow,,CHINBK847,1
137.66,1527,130.0,1.98,66,0,-67.0,11.0,18.3,0.7000000000000001,49.0,4,1.0,417.9,114.3,39.3,363.0,153.0,19.0,0.0,23.7,26,2,2,2,2.0,374,28.0,0.0,0,0,0,5,0,4.588666666666667,0.04143126177024482,0.09015062213490505,Student,2-High,No,LAXBEV310,0
57.3,392,16.0,0.0,21,0,-392.0,92.7,1.3,0.7000000000000001,23.0,0,0.7000000000000001,169.1,20.0,1.3,91.7,83.3,2.0,0.0,1.0,26,2,2,2,2.0,188,36.0,38.0,0,0,0,1,0,1.91,0.05084745762711865,0.1461734693877551,Other,2-High,Yes,HOUHOU281,0
178.01,1881,126.0,0.25,246,0,-104.0,30.1,5.7,1.0,54.3,2,0.30000000000000004,448.7,63.7,36.7,182.0,203.0,6.7,1.7000000000000002,0.0,19,2,2,1,1.0,592,34.0,36.0,0,0,0,6,1,5.933666666666666,0.1156558533145275,0.09463583200425305,Other,5-Low,Yes,KCYWIC316,0
76.72,567,32.0,0.0,128,3,175.0,35.6,2.7,0.7000000000000001,20.3,0,0.0,218.4,45.3,16.7,128.3,34.0,3.3,0.0,0.0,19,2,2,1,1.0,592,0.0,0.0,0,0,0,6,0,2.5573333333333332,0.1841726618705036,0.13530864197530865,Other,3-Good,No,ATLATL678,0
62.8,311,30.0,0.25,22,2,-9.0,-39.8,2.7,0.0,15.0,0,0.30000000000000004,101.4,15.3,9.7,84.7,42.3,2.7,0.0,0.0,23,1,1,2,1.0,477,30.0,38.0,0,0,0,6,0,2.0933333333333333,0.06606606606606606,0.20192926045016077,Professional,2-High,Yes,LAXDOW562,0
